[20:20:20] [main/INFO] [FML/]: Forge Mod Loader version 7.2.211.1126 for Minecraft 1.7.2 loading
[20:20:20] [main/INFO] [FML/]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_55, running on Windows 8.1:amd64:6.3, installed at C:\Program Files\Java\jdk1.7.0_55\jre
[20:20:20] [main/DEBUG] [FML/]: Java classpath at launch is C:\Program Files\Java\jdk1.7.0_55\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\deploy.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\javaws.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\jce.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\jfxrt.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\management-agent.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\plugin.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\resources.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\rt.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\access-bridge-64.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\dnsns.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\jaccess.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\localedata.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\sunec.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\sunjce_provider.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\sunmscapi.jar;C:\Program Files\Java\jdk1.7.0_55\jre\lib\ext\zipfs.jar;E:\pahimarLetsmod\LetsModReboot\out\production\my-first-mod;C:\Users\jerrod\.gradle\caches\minecraft\net\minecraftforge\forge\1.7.2-10.12.2.1126\forgeSrc-1.7.2-10.12.2.1126.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.minecraft\launchwrapper\1.9\116f2aad5b0c68353ebed66cd463517db6522f7e\launchwrapper-1.9.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.ow2.asm\asm-debug-all\4.1\dd6ba5c392d4102458494e29f54f70ac534ec2a2\asm-debug-all-4.1.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.scala-lang\scala-library\2.10.2\6ba65d12cd09d441083262d6f73d2257fec7c663\scala-library-2.10.2.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.scala-lang\scala-compiler\2.10.2\64c8b1380cc53d6850823d6e4e7ae984aa44ef9c\scala-compiler-2.10.2.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.sf.jopt-simple\jopt-simple\4.5\6065cc95c661255349c1d0756657be17c29a4fd3\jopt-simple-4.5.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\java3d\vecmath\1.3.1\a0ae4f51da409fa0c20fa0ca59e6bbc9413ae71d\vecmath-1.3.1.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.sf.trove4j\trove4j\3.0.3\42ccaf4761f0dfdfa805c9e340d99a755907e2dd\trove4j-3.0.3.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.ibm.icu\icu4j-core-mojang\51.2\63d216a9311cca6be337c1e458e587f99d382b84\icu4j-core-mojang-51.2.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\lzma\lzma\0.0.1\521616dc7487b42bef0e803bd2fa3faf668101d7\lzma-0.0.1.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.paulscode\codecjorbis\20101023\c73b5636faf089d9f00e8732a829577de25237ee\codecjorbis-20101023.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.paulscode\codecwav\20101023\12f031cfe88fef5c1dd36c563c0a3a69bd7261da\codecwav-20101023.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.paulscode\libraryjavasound\20101123\5c5e304366f75f9eaa2e8cca546a1fb6109348b3\libraryjavasound-20101123.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.paulscode\librarylwjglopenal\20100824\73e80d0794c39665aec3f62eee88ca91676674ef\librarylwjglopenal-20100824.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.paulscode\soundsystem\20120107\419c05fe9be71f792b2d76cfc9b67f1ed0fec7f6\soundsystem-20120107.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\io.netty\netty-all\4.0.10.Final\9e50bd52ffe257a0e2cd8d971688d6ce7d174325\netty-all-4.0.10.Final.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.google.guava\guava\15.0\ed727a8d9f247e2050281cb083f1c77b09dcb5cd\guava-15.0.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.apache.commons\commons-lang3\3.1\905075e6c80f206bbe6cf1e809d2caa69f420c76\commons-lang3-3.1.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\commons-io\commons-io\2.4\b1b6ea3b7e4aa4f492509a4952029cd8e48019ad\commons-io-2.4.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput\2.0.5\39c7796b469a600f72380316f6b1f11db6c2c7c4\jinput-2.0.5.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.java.jutils\jutils\1.0.0\e12fe1fda814bd348c1579329c86943d2cd3c6a6\jutils-1.0.0.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.google.code.gson\gson\2.2.4\a60a5e993c98c864010053cb901b7eab25306568\gson-2.2.4.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\com.mojang\authlib\1.3\4fb033c2d6eccced08752d8f33e8c3a0a45deb2d\authlib-1.3.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.apache.logging.log4j\log4j-api\2.0-beta9\1dd66e68cccd907880229f9e2de1314bd13ff785\log4j-api-2.0-beta9.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.apache.logging.log4j\log4j-core\2.0-beta9\678861ba1b2e1fccb594bb0ca03114bb05da9695\log4j-core-2.0-beta9.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl\2.9.0\5654d06e61a1bba7ae1e7f5233e1106be64c91cd\lwjgl-2.9.0.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl_util\2.9.0\a778846b64008fc7f48ead2377f034e547991699\lwjgl_util-2.9.0.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.0\2ba5dcb11048147f1a74eff2deb192c001321f77\lwjgl-platform-2.9.0-natives-linux.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.0\6621b382cb14cc409b041d8d72829156a87c31aa\lwjgl-platform-2.9.0-natives-osx.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.0\3f11873dc8e84c854ec7c5a8fd2e869f8aaef764\lwjgl-platform-2.9.0-natives-windows.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\7ff832a6eb9ab6a767f1ade2b548092d0fa64795\jinput-platform-2.0.5-natives-linux.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\53f9c919f34d2ca9de8c51fc4e1e8282029a9232\jinput-platform-2.0.5-natives-osx.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\385ee093e01f587f30ee1c8a2ee7d408fd732e16\jinput-platform-2.0.5-natives-windows.jar;C:\Users\jerrod\.gradle\caches\modules-2\files-2.1\org.scala-lang\scala-reflect\2.10.2\444ff8e89a81697997ed8a98a4642ba283130249\scala-reflect-2.10.2.jar;C:\Program Files (x86)\JetBrains\IntelliJ IDEA 13.1.2\lib\idea_rt.jar;C:\Users\jerrod\.IntelliJIdea13\system\groovyHotSwap\gragent.jar
[20:20:20] [main/DEBUG] [FML/]: Java library path at launch is E:/pahimarLetsmod/LetsModReboot\build\natives
[20:20:20] [main/INFO] [FML/]: Managed to load a deobfuscated Minecraft name- we are in a deobfuscated environment. Skipping runtime deobfuscation
[20:20:20] [main/DEBUG] [FML/]: Instantiating coremod class FMLCorePlugin
[20:20:20] [main/DEBUG] [FML/]: Added access transformer class cpw.mods.fml.common.asm.transformers.AccessTransformer to enqueued access transformers
[20:20:20] [main/DEBUG] [FML/]: Enqueued coremod FMLCorePlugin
[20:20:20] [main/DEBUG] [FML/]: Instantiating coremod class FMLForgePlugin
[20:20:20] [main/DEBUG] [FML/]: Added access transformer class net.minecraftforge.transformers.ForgeAccessTransformer to enqueued access transformers
[20:20:20] [main/DEBUG] [FML/]: Enqueued coremod FMLForgePlugin
[20:20:20] [main/DEBUG] [FML/]: All fundamental core mods are successfully located
[20:20:20] [main/DEBUG] [FML/]: Discovering coremods
[20:20:20] [main/INFO] [LaunchWrapper/]: Loading tweak class name cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[20:20:20] [main/INFO] [LaunchWrapper/]: Loading tweak class name cpw.mods.fml.common.launcher.FMLDeobfTweaker
[20:20:20] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[20:20:20] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[20:20:20] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[20:20:20] [main/DEBUG] [FML/]: Injecting coremod FMLCorePlugin {cpw.mods.fml.relauncher.FMLCorePlugin} class transformers
[20:20:20] [main/TRACE] [FML/]: Registering transformer cpw.mods.fml.common.asm.transformers.MarkerTransformer
[20:20:21] [main/TRACE] [FML/]: Registering transformer cpw.mods.fml.common.asm.transformers.SideTransformer
[20:20:21] [main/TRACE] [FML/]: Registering transformer cpw.mods.fml.common.asm.transformers.EventSubscriptionTransformer
[20:20:21] [main/DEBUG] [FML/]: Injection complete
[20:20:21] [main/DEBUG] [FML/]: Running coremod plugin for FMLCorePlugin {cpw.mods.fml.relauncher.FMLCorePlugin}
[20:20:21] [main/DEBUG] [FML/]: Running coremod plugin FMLCorePlugin
[20:20:21] [main/ERROR] [FML/]: The binary patch set is missing. Either you are in a development environment, or things are not going to work!
[20:20:21] [main/ERROR] [FML/]: The minecraft jar file:/C:/Users/jerrod/.gradle/caches/minecraft/net/minecraftforge/forge/1.7.2-10.12.2.1126/forgeSrc-1.7.2-10.12.2.1126.jar!/net/minecraft/client/ClientBrandRetriever.class appears to be corrupt! There has been CRITICAL TAMPERING WITH MINECRAFT, it is highly unlikely minecraft will work! STOP NOW, get a clean copy and try again!
[20:20:21] [main/ERROR] [FML/]: FML has been ordered to ignore the invalid or missing minecraft certificate. This is very likely to cause a problem!
[20:20:21] [main/ERROR] [FML/]: Technical information: ClientBrandRetriever was at jar:file:/C:/Users/jerrod/.gradle/caches/minecraft/net/minecraftforge/forge/1.7.2-10.12.2.1126/forgeSrc-1.7.2-10.12.2.1126.jar!/net/minecraft/client/ClientBrandRetriever.class, there were 0 certificates for it
[20:20:21] [main/ERROR] [FML/]: FML appears to be missing any signature data. This is not a good thing
[20:20:21] [main/DEBUG] [FML/]: Coremod plugin class FMLCorePlugin run successfully
[20:20:21] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[20:20:21] [main/DEBUG] [FML/]: Injecting coremod FMLForgePlugin {net.minecraftforge.classloading.FMLForgePlugin} class transformers
[20:20:21] [main/DEBUG] [FML/]: Injection complete
[20:20:21] [main/DEBUG] [FML/]: Running coremod plugin for FMLForgePlugin {net.minecraftforge.classloading.FMLForgePlugin}
[20:20:21] [main/DEBUG] [FML/]: Running coremod plugin FMLForgePlugin
[20:20:21] [main/DEBUG] [FML/]: Coremod plugin class FMLForgePlugin run successfully
[20:20:21] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.common.launcher.FMLDeobfTweaker
[20:20:21] [main/DEBUG] [FML/]: Loaded 32 rules from AccessTransformer config file fml_at.cfg
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:log 17 net.minecraft.item.ItemMultiTexture@1bd7ad87 (req. id 17)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockFire@27d20642 for ItemBlock net.minecraft.item.ItemBlock@6cc18858 at id 51, original id requested: 51
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:fire 51 net.minecraft.item.ItemBlock@6cc18858 (req. id 51)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockOre@8af80c6 for ItemBlock net.minecraft.item.ItemBlock@15de8130 at id 56, original id requested: 56
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:diamond_ore 56 net.minecraft.item.ItemBlock@15de8130 (req. id 56)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockDeadBush@4597e2a6 for ItemBlock net.minecraft.item.ItemBlock@42f38187 at id 32, original id requested: 32
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:deadbush 32 net.minecraft.item.ItemBlock@42f38187 (req. id 32)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockSoulSand@7ca1273f for ItemBlock net.minecraft.item.ItemBlock@bce868 at id 88, original id requested: 88
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:soul_sand 88 net.minecraft.item.ItemBlock@bce868 (req. id 88)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.Block@2e3571fd for ItemBlock net.minecraft.item.ItemBlock@723e0438 at id 173, original id requested: 173
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:coal_block 173 net.minecraft.item.ItemBlock@723e0438 (req. id 173)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockBookshelf@59246ad9 for ItemBlock net.minecraft.item.ItemBlock@45873320 at id 47, original id requested: 47
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:bookshelf 47 net.minecraft.item.ItemBlock@45873320 (req. id 47)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockButtonStone@7a2b5ca for ItemBlock net.minecraft.item.ItemBlock@2f2d9d89 at id 77, original id requested: 77
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:stone_button 77 net.minecraft.item.ItemBlock@2f2d9d89 (req. id 77)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCompressed@4d206098 for ItemBlock net.minecraft.item.ItemBlock@5bc1a591 at id 41, original id requested: 41
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:gold_block 41 net.minecraft.item.ItemBlock@5bc1a591 (req. id 41)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockRedstoneLight@407622b3 for ItemBlock net.minecraft.item.ItemBlock@65d01a7 at id 123, original id requested: 123
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:redstone_lamp 123 net.minecraft.item.ItemBlock@65d01a7 (req. id 123)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockSand@c68fa90 for ItemBlock net.minecraft.item.ItemMultiTexture@44177e34 at id 12, original id requested: 12
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:sand 12 net.minecraft.item.ItemMultiTexture@44177e34 (req. id 12)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockQuartz@46552445 for ItemBlock net.minecraft.item.ItemMultiTexture@625eaad8 at id 155, original id requested: 155
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:quartz_block 155 net.minecraft.item.ItemMultiTexture@625eaad8 (req. id 155)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockSnowBlock@2026f78a for ItemBlock net.minecraft.item.ItemBlock@35227d5c at id 80, original id requested: 80
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:snow 80 net.minecraft.item.ItemBlock@35227d5c (req. id 80)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockEndPortal@4d0f5115 for ItemBlock net.minecraft.item.ItemBlock@6b543e44 at id 119, original id requested: 119
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:end_portal 119 net.minecraft.item.ItemBlock@6b543e44 (req. id 119)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockOre@35adfa03 for ItemBlock net.minecraft.item.ItemBlock@67c41968 at id 153, original id requested: 153
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:quartz_ore 153 net.minecraft.item.ItemBlock@67c41968 (req. id 153)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockColored@1e448bf7 for ItemBlock net.minecraft.item.ItemCloth@7b603010 at id 159, original id requested: 159
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:stained_hardened_clay 159 net.minecraft.item.ItemCloth@7b603010 (req. id 159)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCommandBlock@7b5dc5d3 for ItemBlock net.minecraft.item.ItemBlock@67f3a9b7 at id 137, original id requested: 137
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:command_block 137 net.minecraft.item.ItemBlock@67f3a9b7 (req. id 137)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockPortal@dafb987 for ItemBlock net.minecraft.item.ItemBlock@2e0b62b2 at id 90, original id requested: 90
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:portal 90 net.minecraft.item.ItemBlock@2e0b62b2 (req. id 90)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@5de46100 for ItemBlock net.minecraft.item.ItemBlock@6d7cabbb at id 109, original id requested: 109
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:stone_brick_stairs 109 net.minecraft.item.ItemBlock@6d7cabbb (req. id 109)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockLilyPad@c7c8482 for ItemBlock net.minecraft.item.ItemLilyPad@2a090d6e at id 111, original id requested: 111
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:waterlily 111 net.minecraft.item.ItemLilyPad@2a090d6e (req. id 111)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@1531a989 for ItemBlock net.minecraft.item.ItemBlock@3850c651 at id 164, original id requested: 164
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:dark_oak_stairs 164 net.minecraft.item.ItemBlock@3850c651 (req. id 164)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@7550004f for ItemBlock net.minecraft.item.ItemBlock@3f0c0cb9 at id 53, original id requested: 53
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:oak_stairs 53 net.minecraft.item.ItemBlock@3f0c0cb9 (req. id 53)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockGrass@19f49052 for ItemBlock net.minecraft.item.ItemBlock@30176605 at id 2, original id requested: 2
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:grass 2 net.minecraft.item.ItemBlock@30176605 (req. id 2)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockFenceGate@696ea882 for ItemBlock net.minecraft.item.ItemBlock@502aeaed at id 107, original id requested: 107
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:fence_gate 107 net.minecraft.item.ItemBlock@502aeaed (req. id 107)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockMycelium@53339851 for ItemBlock net.minecraft.item.ItemBlock@31a596b9 at id 110, original id requested: 110
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:mycelium 110 net.minecraft.item.ItemBlock@31a596b9 (req. id 110)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockObsidian@12aea1a2 for ItemBlock net.minecraft.item.ItemBlock@6e4a6525 at id 49, original id requested: 49
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:obsidian 49 net.minecraft.item.ItemBlock@6e4a6525 (req. id 49)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.Block@4cdb45d6 for ItemBlock net.minecraft.item.ItemBlock@563698b4 at id 4, original id requested: 4
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:cobblestone 4 net.minecraft.item.ItemBlock@563698b4 (req. id 4)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@7fc05215 for ItemBlock net.minecraft.item.ItemBlock@1a637da4 at id 156, original id requested: 156
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:quartz_stairs 156 net.minecraft.item.ItemBlock@1a637da4 (req. id 156)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockEnderChest@74355c70 for ItemBlock net.minecraft.item.ItemBlock@79cda784 at id 130, original id requested: 130
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:ender_chest 130 net.minecraft.item.ItemBlock@79cda784 (req. id 130)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockClay@3387d739 for ItemBlock net.minecraft.item.ItemBlock@2cb10995 at id 82, original id requested: 82
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:clay 82 net.minecraft.item.ItemBlock@2cb10995 (req. id 82)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.Block@65e2fa47 for ItemBlock net.minecraft.item.ItemBlock@1aec2c1f at id 48, original id requested: 48
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:mossy_cobblestone 48 net.minecraft.item.ItemBlock@1aec2c1f (req. id 48)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockDirt@5b4017cf for ItemBlock net.minecraft.item.ItemMultiTexture@744b508 at id 3, original id requested: 3
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:dirt 3 net.minecraft.item.ItemMultiTexture@744b508 (req. id 3)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockPumpkin@bbd5516 for ItemBlock net.minecraft.item.ItemBlock@2fc923f2 at id 91, original id requested: 91
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:lit_pumpkin 91 net.minecraft.item.ItemBlock@2fc923f2 (req. id 91)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockAnvil@157024fc for ItemBlock net.minecraft.item.ItemAnvilBlock@fbfd1d8 at id 145, original id requested: 145
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:anvil 145 net.minecraft.item.ItemAnvilBlock@fbfd1d8 (req. id 145)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStaticLiquid@33208377 for ItemBlock net.minecraft.item.ItemBlock@7a69c3fb at id 11, original id requested: 11
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:lava 11 net.minecraft.item.ItemBlock@7a69c3fb (req. id 11)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockFurnace@6385d6bb for ItemBlock net.minecraft.item.ItemBlock@35c1d286 at id 62, original id requested: 62
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:lit_furnace 62 net.minecraft.item.ItemBlock@35c1d286 (req. id 62)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockOre@680ccd22 for ItemBlock net.minecraft.item.ItemBlock@47e476fc at id 15, original id requested: 15
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:iron_ore 15 net.minecraft.item.ItemBlock@47e476fc (req. id 15)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCompressed@3a2f4b9e for ItemBlock net.minecraft.item.ItemBlock@683fbf43 at id 57, original id requested: 57
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:diamond_block 57 net.minecraft.item.ItemBlock@683fbf43 (req. id 57)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockWeb@24043203 for ItemBlock net.minecraft.item.ItemBlock@3125fd2d at id 30, original id requested: 30
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:web 30 net.minecraft.item.ItemBlock@3125fd2d (req. id 30)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockHay@22c5157 for ItemBlock net.minecraft.item.ItemBlock@3510ae90 at id 170, original id requested: 170
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:hay_block 170 net.minecraft.item.ItemBlock@3510ae90 (req. id 170)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@74fa8a70 for ItemBlock net.minecraft.item.ItemBlock@5a348b27 at id 136, original id requested: 136
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:jungle_stairs 136 net.minecraft.item.ItemBlock@5a348b27 (req. id 136)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@40f0f875 for ItemBlock net.minecraft.item.ItemBlock@2f9bdbb5 at id 114, original id requested: 114
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:nether_brick_stairs 114 net.minecraft.item.ItemBlock@2f9bdbb5 (req. id 114)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockPressurePlate@349c4fc4 for ItemBlock net.minecraft.item.ItemBlock@2175607e at id 70, original id requested: 70
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:stone_pressure_plate 70 net.minecraft.item.ItemBlock@2175607e (req. id 70)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockButtonWood@6e33940a for ItemBlock net.minecraft.item.ItemBlock@2112015b at id 143, original id requested: 143
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:wooden_button 143 net.minecraft.item.ItemBlock@2112015b (req. id 143)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStoneSlab@77346e80 for ItemBlock net.minecraft.item.ItemSlab@78638454 at id 43, original id requested: 43
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:double_stone_slab 43 net.minecraft.item.ItemSlab@78638454 (req. id 43)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockOre@5ad54694 for ItemBlock net.minecraft.item.ItemBlock@4d84e48b at id 14, original id requested: 14
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:gold_ore 14 net.minecraft.item.ItemBlock@4d84e48b (req. id 14)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockTNT@3dd60834 for ItemBlock net.minecraft.item.ItemBlock@4fb8896f at id 46, original id requested: 46
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:tnt 46 net.minecraft.item.ItemBlock@4fb8896f (req. id 46)
[20:20:27] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockHopper@66be9ade for ItemBlock net.minecraft.item.ItemBlock@5c46ff4c at id 154, original id requested: 154
[20:20:27] [main/TRACE] [FML/]: Registry add: minecraft:hopper 154 net.minecraft.item.ItemBlock@5c46ff4c (req. id 154)
